incident_id,individual_charge,date,time,narrative,pdf,multiple_suspects
200920001153,assault - simple - misdemeanor,9/19/20,23:50,"R/O was on patrol at Second Street and Constitution Avenue, NE, when a vehicle stopped abruptly. R/O observed the driver exit the vehicle. She approached the R/O's cruiser and stated that she was assaulted by the passenger. The Suspect was placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%209-17-20_9-23-20.pdf,FALSE
200913001123,warrant -outside agency,9/13/20,16:55,"R/O conducted a traffic stop on an individual he observed entering a vehicle, located in the unit block of G Place, NE, displaying a counterfeit Virginia registration. A WALES/NCIC check of the Suspect revealed a felony warrant for Unauthorized Use of a Vehicle issued by DC Superior Court, along with no permit status in the District of Columbia, Maryland, or Virginia. A search of the Suspect revealed a white, powdery substance that field tested positive for Methamphetamines (MDMA). The Suspect was placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%209-10-20_9-16-20.pdf,FALSE
200913001123,felony warrant-uuv,9/13/20,16:55,"R/O conducted a traffic stop on an individual he observed entering a vehicle, located in the unit block of G Place, NE, displaying a counterfeit Virginia registration. A WALES/NCIC check of the Suspect revealed a felony warrant for Unauthorized Use of a Vehicle issued by DC Superior Court, along with no permit status in the District of Columbia, Maryland, or Virginia. A search of the Suspect revealed a white, powdery substance that field tested positive for Methamphetamines (MDMA). The Suspect was placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%209-10-20_9-16-20.pdf,FALSE
200913001123,traffic - permit-no valid,9/13/20,16:55,"R/O conducted a traffic stop on an individual he observed entering a vehicle, located in the unit block of G Place, NE, displaying a counterfeit Virginia registration. A WALES/NCIC check of the Suspect revealed a felony warrant for Unauthorized Use of a Vehicle issued by DC Superior Court, along with no permit status in the District of Columbia, Maryland, or Virginia. A search of the Suspect revealed a white, powdery substance that field tested positive for Methamphetamines (MDMA). The Suspect was placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%209-10-20_9-16-20.pdf,FALSE
200913001123,ucsa-possession mdma-misd,9/13/20,16:55,"R/O conducted a traffic stop on an individual he observed entering a vehicle, located in the unit block of G Place, NE, displaying a counterfeit Virginia registration. A WALES/NCIC check of the Suspect revealed a felony warrant for Unauthorized Use of a Vehicle issued by DC Superior Court, along with no permit status in the District of Columbia, Maryland, or Virginia. A search of the Suspect revealed a white, powdery substance that field tested positive for Methamphetamines (MDMA). The Suspect was placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%209-10-20_9-16-20.pdf,FALSE
200913001123,traffic-counterfeit tags,9/13/20,16:55,"R/O conducted a traffic stop on an individual he observed entering a vehicle, located in the unit block of G Place, NE, displaying a counterfeit Virginia registration. A WALES/NCIC check of the Suspect revealed a felony warrant for Unauthorized Use of a Vehicle issued by DC Superior Court, along with no permit status in the District of Columbia, Maryland, or Virginia. A search of the Suspect revealed a white, powdery substance that field tested positive for Methamphetamines (MDMA). The Suspect was placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%209-10-20_9-16-20.pdf,FALSE
200908001117,threats to do bodily harm-misd,9/8/20,20:22,"R/O responded to the unit block of First Street, NW, for the report of a disorderly individual. The Complainant stated he encountered the Suspect at the Grant Statue when the Suspect threatened to shoot him. The Suspect was stopped in the 300 block of First Street, NW. A show-up was conducted and the Complainant positively identified the Suspect. The Suspect was placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%209-3-20_9-9-20.pdf,FALSE
200904001106,fugitive from justice,9/4/20,22:10,"R/O observed a vehicle traveling the wrong direction in the unit block of Louisiana Avenue, NW. A traffic stop was conducted in the same location. A WALES/NCIC check revealed the passenger had two active, extraditable warrants out of Virginia. The Suspect was placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%209-3-20_9-9-20.pdf,FALSE
200827001087,uuv - felony,8/27/20,17:03,"R/O responded to the 200 block of Independence Avenue, SE, for the report of a stolen vehicle. While in the 600 block of Pennsylvania Avenue SE, R/O observed a vehicle matching the description of the stolen vehicle travelling eastbound. R/O confirmed through MPD CIC that the vehicle was stolen on August 26, 2020, during an armed carjacking in Prince George's County, Maryland. R/O attempted a traffic stop in the same location when the vehicle fled at a high rate of speed, and later came to a stop in the 1500 block of Pennsylvania Avenue, SE. During the traffic stop, three Suspects fled on foot and were apprehended. A WALES/NCIC check revealed the Suspect who was driving the vehicle did not possess a valid driver's permit. A WMATA Officer responded and conducted a show-up, which confirmed a positive match on the three Suspects involved in the attempted armed robbery. A PGPD Officer responded and confirmed a positive match on the three Suspects involved in the armed carjacking. CSS responded and processed the scene. The Suspects were placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%208-27-20_9-2-20.pdf,TRUE
200827001087,traffic - permit-no valid,8/27/20,17:03,"R/O responded to the 200 block of Independence Avenue, SE, for the report of a stolen vehicle. While in the 600 block of Pennsylvania Avenue SE, R/O observed a vehicle matching the description of the stolen vehicle travelling eastbound. R/O confirmed through MPD CIC that the vehicle was stolen on August 26, 2020, during an armed carjacking in Prince George's County, Maryland. R/O attempted a traffic stop in the same location when the vehicle fled at a high rate of speed, and later came to a stop in the 1500 block of Pennsylvania Avenue, SE. During the traffic stop, three Suspects fled on foot and were apprehended. A WALES/NCIC check revealed the Suspect who was driving the vehicle did not possess a valid driver's permit. A WMATA Officer responded and conducted a show-up, which confirmed a positive match on the three Suspects involved in the attempted armed robbery. A PGPD Officer responded and confirmed a positive match on the three Suspects involved in the armed carjacking. CSS responded and processed the scene. The Suspects were placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%208-27-20_9-2-20.pdf,TRUE
200827001087,receiving stolen property,8/27/20,17:03,"R/O responded to the 200 block of Independence Avenue, SE, for the report of a stolen vehicle. While in the 600 block of Pennsylvania Avenue SE, R/O observed a vehicle matching the description of the stolen vehicle travelling eastbound. R/O confirmed through MPD CIC that the vehicle was stolen on August 26, 2020, during an armed carjacking in Prince George's County, Maryland. R/O attempted a traffic stop in the same location when the vehicle fled at a high rate of speed, and later came to a stop in the 1500 block of Pennsylvania Avenue, SE. During the traffic stop, three Suspects fled on foot and were apprehended. A WALES/NCIC check revealed the Suspect who was driving the vehicle did not possess a valid driver's permit. A WMATA Officer responded and conducted a show-up, which confirmed a positive match on the three Suspects involved in the attempted armed robbery. A PGPD Officer responded and confirmed a positive match on the three Suspects involved in the armed carjacking. CSS responded and processed the scene. The Suspects were placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%208-27-20_9-2-20.pdf,TRUE
200827001087,reckless driving - misd,8/27/20,17:03,"R/O responded to the 200 block of Independence Avenue, SE, for the report of a stolen vehicle. While in the 600 block of Pennsylvania Avenue SE, R/O observed a vehicle matching the description of the stolen vehicle travelling eastbound. R/O confirmed through MPD CIC that the vehicle was stolen on August 26, 2020, during an armed carjacking in Prince George's County, Maryland. R/O attempted a traffic stop in the same location when the vehicle fled at a high rate of speed, and later came to a stop in the 1500 block of Pennsylvania Avenue, SE. During the traffic stop, three Suspects fled on foot and were apprehended. A WALES/NCIC check revealed the Suspect who was driving the vehicle did not possess a valid driver's permit. A WMATA Officer responded and conducted a show-up, which confirmed a positive match on the three Suspects involved in the attempted armed robbery. A PGPD Officer responded and confirmed a positive match on the three Suspects involved in the armed carjacking. CSS responded and processed the scene. The Suspects were placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%208-27-20_9-2-20.pdf,TRUE
200827001084,theft ii,8/27/20,14:06,"R/O was flagged down by an individual in the 200 block of Third Street, SE, for a report of a theft. The Witness observed an individual take a package from in front of a building and walk away. R/O stopped and interviewed the Suspect. The Suspect was placed under arrest and transported to Headquarters for processing. CSS responded and processed the scene.",Arrest%20Summary%208-27-20_9-2-20.pdf,FALSE
200802001013,traffic - dui alcohol or drugs,8/1/20,23:34,"R/O responded to New Jersey Avenue and D Street, SE, for a report of a traffic accident. R/O observed a vehicle stopped at that location with damage to the vehicle. The Suspect stated his vehicle crashed into a bicycle rack and a tree. R/O detected an odor of an alcoholic beverage emitting from the Suspect's breath. SFSTs were conducted and, due to numerous signs of impairment, the Suspect was placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%207-30-20_8-5-20.pdf,FALSE
200731001011,fugitive from justice,7/31/20,13:52,"R/O responded to the USCP Badging and Fingerprinting Office for a report of an individual whose WALES/NCIC check revealed an active, extraditable warrant out of Fairfax County, Virginia. The Suspect was placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%207-30-20_8-5-20.pdf,FALSE
200728000997,traffic accident - leaving scene - property damage,7/28/20,21:16,"R/O observed two vehicles stopped in the southbound lanes of the 400 block of North Capitol Street, NE, that appeared to have been in an accident. R/O then observed a vehicle with extensive front-end damage make a U-turn and travel northbound on North Capitol Street, NE; away from the other two vehicles and accident location. R/O initiated a traffic stop of the Suspect as they attempted to leave the scene. A WALES/NCIC check revealed the Suspect's permit was suspended in Maryland with no status in the District of Columbia or Virginia. The Suspect was placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%207-23-20_7-29-20.pdf,FALSE
200728000997,no valid permit,7/28/20,21:16,"R/O observed two vehicles stopped in the southbound lanes of the 400 block of North Capitol Street, NE, that appeared to have been in an accident. R/O then observed a vehicle with extensive front-end damage make a U-turn and travel northbound on North Capitol Street, NE; away from the other two vehicles and accident location. R/O initiated a traffic stop of the Suspect as they attempted to leave the scene. A WALES/NCIC check revealed the Suspect's permit was suspended in Maryland with no status in the District of Columbia or Virginia. The Suspect was placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%207-23-20_7-29-20.pdf,FALSE
200728000992,possession of a unregistered firearm/unlawful possession of a firearm or destructive,7/28/20,13:45,"R/O responded to the USCP Offsite Screening Facility for a report of a loaded firearm recovered during an administrative search of a vehicle. During the investigation, it was determined the firearm was not registered, and the Suspect did not have a valid permit to carry in the District of Columbia. Two 15-round capacity magazines also were recovered from the vehicle. The Suspect was placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%207-23-20_7-29-20.pdf,FALSE
200728000992,carrying a pistol w/o a license - felony,7/28/20,13:45,"R/O responded to the USCP Offsite Screening Facility for a report of a loaded firearm recovered during an administrative search of a vehicle. During the investigation, it was determined the firearm was not registered, and the Suspect did not have a valid permit to carry in the District of Columbia. Two 15-round capacity magazines also were recovered from the vehicle. The Suspect was placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%207-23-20_7-29-20.pdf,FALSE
200728000992,possession of unregistered ammunition,7/28/20,13:45,"R/O responded to the USCP Offsite Screening Facility for a report of a loaded firearm recovered during an administrative search of a vehicle. During the investigation, it was determined the firearm was not registered, and the Suspect did not have a valid permit to carry in the District of Columbia. Two 15-round capacity magazines also were recovered from the vehicle. The Suspect was placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%207-23-20_7-29-20.pdf,FALSE
200728000992,possession of a large,7/28/20,13:45,"R/O responded to the USCP Offsite Screening Facility for a report of a loaded firearm recovered during an administrative search of a vehicle. During the investigation, it was determined the firearm was not registered, and the Suspect did not have a valid permit to carry in the District of Columbia. Two 15-round capacity magazines also were recovered from the vehicle. The Suspect was placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%207-23-20_7-29-20.pdf,FALSE
200728000992,possession of unregistered,7/28/20,13:45,"R/O responded to the USCP Offsite Screening Facility for a report of a loaded firearm recovered during an administrative search of a vehicle. During the investigation, it was determined the firearm was not registered, and the Suspect did not have a valid permit to carry in the District of Columbia. Two 15-round capacity magazines also were recovered from the vehicle. The Suspect was placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%207-23-20_7-29-20.pdf,FALSE
200726000986,traffic - dui alcohol or drugs,7/26/20,2:19,"R/O responded to the unit block of Independence Avenue, SW, for a report of a vehicle driving recklessly. R/O observed the Suspect exiting the vehicle and having trouble walking, as well as damage to the vehicle. During a search of the Suspect, R/O found a small, plastic bag containing a green, leafy substance, which field tested positive for THC. A search of the vehicle yielded a loaded handgun with an illegible serial number. CIS responded and confirmed the Suspect had a prior felony conviction. SFSTs were conducted and, due to numerous signs of impairment, the Suspect was placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%207-23-20_7-29-20.pdf,FALSE
200726000986,carrying a pistol w/o a license - felony,7/26/20,2:19,"R/O responded to the unit block of Independence Avenue, SW, for a report of a vehicle driving recklessly. R/O observed the Suspect exiting the vehicle and having trouble walking, as well as damage to the vehicle. During a search of the Suspect, R/O found a small, plastic bag containing a green, leafy substance, which field tested positive for THC. A search of the vehicle yielded a loaded handgun with an illegible serial number. CIS responded and confirmed the Suspect had a prior felony conviction. SFSTs were conducted and, due to numerous signs of impairment, the Suspect was placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%207-23-20_7-29-20.pdf,FALSE
200726000986,possession of unregistered ammunition,7/26/20,2:19,"R/O responded to the unit block of Independence Avenue, SW, for a report of a vehicle driving recklessly. R/O observed the Suspect exiting the vehicle and having trouble walking, as well as damage to the vehicle. During a search of the Suspect, R/O found a small, plastic bag containing a green, leafy substance, which field tested positive for THC. A search of the vehicle yielded a loaded handgun with an illegible serial number. CIS responded and confirmed the Suspect had a prior felony conviction. SFSTs were conducted and, due to numerous signs of impairment, the Suspect was placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%207-23-20_7-29-20.pdf,FALSE
200726000986,possession of a controlled substance - misdemeanor,7/26/20,2:19,"R/O responded to the unit block of Independence Avenue, SW, for a report of a vehicle driving recklessly. R/O observed the Suspect exiting the vehicle and having trouble walking, as well as damage to the vehicle. During a search of the Suspect, R/O found a small, plastic bag containing a green, leafy substance, which field tested positive for THC. A search of the vehicle yielded a loaded handgun with an illegible serial number. CIS responded and confirmed the Suspect had a prior felony conviction. SFSTs were conducted and, due to numerous signs of impairment, the Suspect was placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%207-23-20_7-29-20.pdf,FALSE
200726000986,possession of unregistered,7/26/20,2:19,"R/O responded to the unit block of Independence Avenue, SW, for a report of a vehicle driving recklessly. R/O observed the Suspect exiting the vehicle and having trouble walking, as well as damage to the vehicle. During a search of the Suspect, R/O found a small, plastic bag containing a green, leafy substance, which field tested positive for THC. A search of the vehicle yielded a loaded handgun with an illegible serial number. CIS responded and confirmed the Suspect had a prior felony conviction. SFSTs were conducted and, due to numerous signs of impairment, the Suspect was placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%207-23-20_7-29-20.pdf,FALSE
200725000985,traffic - dui alcohol or drugs,7/25/20,14:54,"R/O observed a vehicle driving eastbound in the westbound lanes of the unit block of Columbus Circle, NE. A traffic stop was conducted at Louisiana Avenue and Columbus Circle, NE. SFSTs were conducted and, due to numerous signs of impairment, the Suspect was placed under arrest. The Suspect became uncooperative and began to resist arrest by pushing and kicking the officers. The Suspect was safely secured and transported to Headquarters for processing.",Arrest%20Summary%207-23-20_7-29-20.pdf,FALSE
200725000985,resisting arrest,7/25/20,14:54,"R/O observed a vehicle driving eastbound in the westbound lanes of the unit block of Columbus Circle, NE. A traffic stop was conducted at Louisiana Avenue and Columbus Circle, NE. SFSTs were conducted and, due to numerous signs of impairment, the Suspect was placed under arrest. The Suspect became uncooperative and began to resist arrest by pushing and kicking the officers. The Suspect was safely secured and transported to Headquarters for processing.",Arrest%20Summary%207-23-20_7-29-20.pdf,FALSE
20072400983,theft first degree,7/24/20,20:45,"R/O observed the Suspect in the bushes surrounding an air shaft. R/O told the Suspect to step out of the bushes; he complied and began to walk away. R/O went to where the Suspect had previously been sitting and observed an electrical box that was destroyed with numerous pieces of electrical equipment on the ground. R/O-2 stopped the Suspect in the unit block of First Street, NW. During the investigation and search of the Suspect's bag, three pieces of equipment were found with a total value of $65,000. CSS responded to process the scene. The Suspect was placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%207-23-20_7-29-20.pdf,FALSE
200724000981,defacing government property - misdemeanor,7/24/20,18:47,"R/O, while on routine patrol, observed the Suspect writing graffiti on the construction fence in front of the Russell Senate Office Building. The Suspect fled the scene as R/O approached. R/O apprehended the Suspect in the unit block of Massachusetts Avenue, NE. The Suspect was placed under arrest and transported to Headquarters for processing. A subsequent investigation revealed four additional sites with the same graffiti. CSS responded to process each scene.",Arrest%20Summary%207-23-20_7-29-20.pdf,FALSE
200721000975,assault - simple - misdemeanor,7/21/20,18:25,"R/O observed a vehicle driving erratically westbound in the 100 block of Independence Avenue SW, making multiple traffic violations. Additionally, while operating a checkpoint, R/O-2 observed Suspect #1 and Suspect #2 striking each other while inside the vehicle. A traffic stop was conducted in the 300 block of Independence Avenue, SW. Upon approaching the vehicle, R/O observed injuries to both Suspect #1 and Suspect #2 consistent with a physical altercation. Both Suspects were placed under arrest and transported to the hospital for their injuries before being transported to Headquarters for processing.",Arrest%20Summary%207-16-20_7-22-20.pdf,TRUE
200711000955,traffic - dui alcohol or drugs,7/11/20,2:44,"R/O observed a vehicle in the 200 block of Independence Avenue, SE, on the wrong side of the street. While speaking with the driver, R/O detected an order of an alcoholic beverage emitting from the Suspect's breath and person. SFSTs were conducted, and due to numerous signs of impairment, the Suspect was placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%207-9-20_7-15-20.pdf,FALSE
200707000946,assault - simple - misdemeanor,7/7/20,17:27,"R/O, while assigned to the Rotunda Steps of the Capitol Building, observed the Suspect violently shake a physical barrier at an established police line. This action caused a USCP officer on the police line to fall backwards. The Suspect was placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%207-2-20_7-8-20.pdf,FALSE
200324000708,theft ii,7/1/20,6:33,"CSS responded to the North Door of Headquarters to meet with a Suspect who was turning himself in for the theft of a cellphone from an office. The Suspect was placed under arrest pursuant to the D.C. Superior Court Arrest Warrant, and was processed at USCP Headquarters.",Arrest%20Summary%207-2-20_7-8-20.pdf,FALSE
200628000924,bench warrant - misdemeanor,6/28/20,0:49,"R/O responded to the 200 block of Massachusetts Avenue, NE, to assist the Supreme Court Police with a report of an assault. A WALES/NCIC check of the individual revealed they had an active misdemeanor bench warrant, which was confirmed through USCP Communications. The Suspect was placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%206-25-20_7-1-20.pdf,FALSE
200618000909,unlawful entry - misdemeanor,6/18/20,22:00,"R/O observed a vehicle drive into the Rayburn House Office Building garage and the Suspect refused to present his identification, as required to gain access, after requests by the R/O to the Suspect to stop the vehicle and present identification. The Suspect sped off into the garage. The Suspect subsequently was stopped in a screening area and placed under arrest. The Suspect was transported to USCP Headquarters for processing.",Arrest%20Summary%206-18-20_6-24-20.pdf,FALSE
200612000889,theft ii,6/12/20,2:12,"R/O observed the Suspect run out of a store in the 1100 block of South Capitol Street, SW. R/O pursued the Suspect on foot after being notified by the store employee of a theft. The Suspect was apprehended on N Street, SW. A bag containing 13 energy drinks and eight soft drinks were recovered. The Suspect was placed under arrest and transported to Headquarters for processing. CSS responded and processed the scene.",Arrest%20Summary%206-11-20_6-17-20.pdf,FALSE
200612000889,unlawful entry - misdemeanor,6/12/20,2:12,"R/O observed the Suspect run out of a store in the 1100 block of South Capitol Street, SW. R/O pursued the Suspect on foot after being notified by the store employee of a theft. The Suspect was apprehended on N Street, SW. A bag containing 13 energy drinks and eight soft drinks were recovered. The Suspect was placed under arrest and transported to Headquarters for processing. CSS responded and processed the scene.",Arrest%20Summary%206-11-20_6-17-20.pdf,FALSE
200607000876,unlawful entry - misdemeanor,6/7/20,6:47,R/O observed an individual jump over the stone fence separating the Lower West Terrace from the West Front Lawn of the U.S. Capitol Building. R/O advised the individual that the area was restricted and instructed the individual to leave the area. The Suspect refused. The Suspect was placed under arrest and transported to Headquarters for processing.,Arrest%20Summary%206-4-20_6-10-20.pdf,FALSE
200607000879,defacing government property - misdemeanor,6/7/20,18:49,"R/O observed an individual spray painting a wall on the West Front of the U.S. Capitol Building. R/O-2 located and stopped the Suspect in the 100 block of First Street, NW. While conducting a search incident to arrest, R/O discovered several cans of spray paint. CSS responded and processed the scene. The Suspect was placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%206-4-20_6-10-20.pdf,FALSE
200602000856,defacing government property - misdemeanor,6/2/20,18:10,R/O observed two individuals writing graffiti with a black permanent marker on the Monument located at Peace Circle. A lookout was provided to Officers nearby. R/O-2 observed the Suspect holding a permanent marker at the same location. The Suspects were placed under arrest and transported for processing.,Arrest%20Summary%205-28-20_6-3-20.pdf,TRUE
200601000846,unlawful entry - misdemeanor,6/1/20,1:41,"R/O observed the Suspect inside a restaurant, which had a broken-out front window, in the 800 block of North Capitol Street, NW. As R/O began approaching, the Suspect attempted to flee, but was detained. The Suspect was placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%205-28-20_6-3-20.pdf,FALSE
200524000830,traffic - permit-no valid,5/24/20,16:56,"R/O, while on routine patrol in the 700 block of Sixth Street, SE, observed a vehicle failing to proceed on a green traffic signal. A traffic stop was conducted in the 200 block of Sixth Street, SE, after observing the vehicle fail to proceed through a second green traffic signal. While talking to the Suspect, R/O detected an odor of an alcoholic beverage emitting from their breath. R/O also observed what appeared to be an open container of alcohol in the Suspect's vehicle. R/O-2 arrived on scene to conduct SFSTs, however the Suspect refused to submit to testing. A WALES/NCIC check revealed the Suspect's permit was suspended in Virginia, with no status in Maryland or the District of Columbia. The Suspect was placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%205-21-20_5-27-20.pdf,FALSE
200524000830,traffic - dui refusal,5/24/20,16:56,"R/O, while on routine patrol in the 700 block of Sixth Street, SE, observed a vehicle failing to proceed on a green traffic signal. A traffic stop was conducted in the 200 block of Sixth Street, SE, after observing the vehicle fail to proceed through a second green traffic signal. While talking to the Suspect, R/O detected an odor of an alcoholic beverage emitting from their breath. R/O also observed what appeared to be an open container of alcohol in the Suspect's vehicle. R/O-2 arrived on scene to conduct SFSTs, however the Suspect refused to submit to testing. A WALES/NCIC check revealed the Suspect's permit was suspended in Virginia, with no status in Maryland or the District of Columbia. The Suspect was placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%205-21-20_5-27-20.pdf,FALSE
200524000830,poca,5/24/20,16:56,"R/O, while on routine patrol in the 700 block of Sixth Street, SE, observed a vehicle failing to proceed on a green traffic signal. A traffic stop was conducted in the 200 block of Sixth Street, SE, after observing the vehicle fail to proceed through a second green traffic signal. While talking to the Suspect, R/O detected an odor of an alcoholic beverage emitting from their breath. R/O also observed what appeared to be an open container of alcohol in the Suspect's vehicle. R/O-2 arrived on scene to conduct SFSTs, however the Suspect refused to submit to testing. A WALES/NCIC check revealed the Suspect's permit was suspended in Virginia, with no status in Maryland or the District of Columbia. The Suspect was placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%205-21-20_5-27-20.pdf,FALSE
200524000830,poss open container alcohol - poca,5/24/20,16:56,"R/O, while on routine patrol in the 700 block of Sixth Street, SE, observed a vehicle failing to proceed on a green traffic signal. A traffic stop was conducted in the 200 block of Sixth Street, SE, after observing the vehicle fail to proceed through a second green traffic signal. While talking to the Suspect, R/O detected an odor of an alcoholic beverage emitting from their breath. R/O also observed what appeared to be an open container of alcohol in the Suspect's vehicle. R/O-2 arrived on scene to conduct SFSTs, however the Suspect refused to submit to testing. A WALES/NCIC check revealed the Suspect's permit was suspended in Virginia, with no status in Maryland or the District of Columbia. The Suspect was placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%205-21-20_5-27-20.pdf,FALSE
200514000810,fugitive from justice,5/14/20,16:54,"R/O observed a vehicle that matched the description of a LPR lookout in the unit block of Independence Avenue, SE. A traffic stop was conducted at the intersection of Independence Avenue and Second Street, SE. A WALES/NCIC check of the Suspect confirmed an active warrant out of Virginia. The Suspect was placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%205-14-20_5-20-20.pdf,FALSE
200502000784,traffic - permit-no valid,5/2/20,21:30,"R/O observed a vehicle traveling at an excessive rate of speed eastbound in the unit block of M Street, SW. A WALES/NCIC check revealed the tags returned to a different vehicle and the VIN was not on file. A name check of the driver revealed no valid permit in the District of Columbia, Maryland, or Virginia. The Suspect was placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%204-30-20_5-6-20_0.pdf,FALSE
200502000784,traffic - misuse of tags,5/2/20,21:30,"R/O observed a vehicle traveling at an excessive rate of speed eastbound in the unit block of M Street, SW. A WALES/NCIC check revealed the tags returned to a different vehicle and the VIN was not on file. A name check of the driver revealed no valid permit in the District of Columbia, Maryland, or Virginia. The Suspect was placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%204-30-20_5-6-20_0.pdf,FALSE
200502000784,misuse of tags,5/2/20,21:30,"R/O observed a vehicle traveling at an excessive rate of speed eastbound in the unit block of M Street, SW. A WALES/NCIC check revealed the tags returned to a different vehicle and the VIN was not on file. A name check of the driver revealed no valid permit in the District of Columbia, Maryland, or Virginia. The Suspect was placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%204-30-20_5-6-20_0.pdf,FALSE
200501000780,uuv - felony,5/1/20,8:12,"R/O responded to a radio call for assistance with a traffic stop in the 200 block of Pennsylvania Avenue, SE. Once on the scene, R/O was advised by R/O-2 that the vehicle was observed traveling eastbound in the 100 block of Independence Avenue with major front- and rear-end damage; deeming the vehicle unsafe to drive. A WALES/NCIC check revealed the vehicle was reported stolen on April responded to process the scene.",Arrest%20Summary%204-30-20_5-6-20_0.pdf,FALSE
200501000780,receiving stolen property,5/1/20,8:12,"R/O responded to a radio call for assistance with a traffic stop in the 200 block of Pennsylvania Avenue, SE. Once on the scene, R/O was advised by R/O-2 that the vehicle was observed traveling eastbound in the 100 block of Independence Avenue with major front- and rear-end damage; deeming the vehicle unsafe to drive. A WALES/NCIC check revealed the vehicle was reported stolen on April responded to process the scene.",Arrest%20Summary%204-30-20_5-6-20_0.pdf,FALSE
200430000779,traffic - permit-no valid,4/30/20,15:37,"R/O observed a vehicle parked in the crosswalk in the 100 block of First Street, NW, near the bottom of the Northwest Drive, with no one in the driver's seat. Upon approach, R/O observed the Suspect sitting in the back seat and advised her to move the vehicle to a legal parking space. The Suspect refused to move the vehicle or obey R/O's commands, and had to be forcibly removed from the vehicle. A WALES/NCIC check of the vehicle registration revealed it was expired and a check of the Suspect's permit status revealed a suspended license out of Indiana with no status in Maryland, Virginia, or the District of Columbia. The Suspect was placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%204-30-20_5-6-20_0.pdf,FALSE
200430000779,fail to obey police officer,4/30/20,15:37,"R/O observed a vehicle parked in the crosswalk in the 100 block of First Street, NW, near the bottom of the Northwest Drive, with no one in the driver's seat. Upon approach, R/O observed the Suspect sitting in the back seat and advised her to move the vehicle to a legal parking space. The Suspect refused to move the vehicle or obey R/O's commands, and had to be forcibly removed from the vehicle. A WALES/NCIC check of the vehicle registration revealed it was expired and a check of the Suspect's permit status revealed a suspended license out of Indiana with no status in Maryland, Virginia, or the District of Columbia. The Suspect was placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%204-30-20_5-6-20_0.pdf,FALSE
200423000768,resisting arrest,4/23/20,21:14,"R/O responded to assist officers with a Suspect who was found sleeping in front of the Library of Congress Madison Building. R/O repeatedly informed the Suspect that he could not sleep on the Library of Congress Grounds. The Suspect refused to adhere to R/O's orders, and became physically combative and kicking the officers. The Suspect was placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%204-23-20_4-29-20.pdf,FALSE
200423000768,assault on a police officer - misdemeanor,4/23/20,21:14,"R/O responded to assist officers with a Suspect who was found sleeping in front of the Library of Congress Madison Building. R/O repeatedly informed the Suspect that he could not sleep on the Library of Congress Grounds. The Suspect refused to adhere to R/O's orders, and became physically combative and kicking the officers. The Suspect was placed under arrest and transported to Headquarters for processing.",Arrest%20Summary%204-23-20_4-29-20.pdf,FALSE
